ID,Scenario,Time
12414,125,5791
12415,125,5895
12416,125,5961
12417,125,5940
12418,125,5908
12419,125,5990
12420,125,5841
12421,125,5919
12422,125,6678
12423,125,7398
12424,125,5497
12425,125,7289
12426,125,6886
12427,125,5486
12428,125,4554
12429,125,8512
12430,125,6973
12431,125,5404
12432,125,5661
12433,125,5649
12434,125,7479
12435,125,7431
12436,125,8322
12437,125,9381
12438,125,8435
12439,125,5496
12440,125,5240
12441,125,6332
12442,125,5561
12443,125,8013
12444,125,7068
12445,125,5829
12446,125,4743
12447,125,4922
12448,125,5067
12449,125,6365
12450,125,4772
12451,125,5026
12452,125,5027
12453,125,4980
12454,125,4299
12455,125,4941
12456,125,5066
12457,125,5021
12458,125,4907
12459,125,5327
12460,125,4994
12461,125,6603
12462,125,7495
12463,125,4508
12464,125,3899
12465,125,3551
12466,125,3335
12467,125,3528
12468,125,3428
12469,125,3376
12470,125,3420
12471,125,3257
12472,125,3363
12473,125,3227
12474,125,3208
12475,125,3185
12476,125,3185
12477,125,3203
12478,125,3206
12479,125,3195
12480,125,3204
12481,125,4255
12482,125,4377
12483,125,5071
12484,125,6797
12485,125,7192
12486,125,5174
12487,125,5681
12488,125,5746
12489,125,5954
12490,125,4967
12491,125,4342
12492,125,4315
12493,125,4347
12494,125,4403
12495,125,4469
12496,125,4267
12497,125,4356
12498,125,4329
12499,125,4357
12500,125,4304
12501,126,5324
12502,126,4964
12503,126,4991
12504,126,4887
12505,126,4632
12506,126,4747
12507,126,4671
12508,126,4511
12509,126,4658
12510,126,5157
12511,126,6766
12512,126,6774
12513,126,6329
12514,126,6215
12515,126,6287
12516,126,6463
12517,126,6197
12518,126,6304
12519,126,6668
12520,126,6328
12521,126,7413
12522,126,7613
12523,126,6922
12524,126,6944
12525,126,6487
12526,126,7640
12527,126,6978
12528,126,6732
12529,126,8442
12530,126,6940
12531,126,6056
12532,126,5868
12533,126,5387
12534,126,5855
12535,126,5825
12536,126,5795
12537,126,6133
12538,126,5904
12539,126,5805
12540,126,5997
12541,126,5091
12542,126,4870
12543,126,5623
12544,126,5406
12545,126,6230
12546,126,5138
12547,126,4953
12548,126,4950
12549,126,5071
12550,126,5139
12551,126,5250
12552,126,5286
12553,126,5263
12554,126,5313
12555,126,5318
12556,126,5171
12557,126,5273
12558,126,5378
12559,126,4933
12560,126,4824
12561,126,4386
12562,126,3663
12563,126,3383
12564,126,4647
12565,126,3363
12566,126,3911
12567,126,4177
12568,126,3583
12569,126,3474
12570,126,3461
12571,126,3466
12572,126,3327
12573,126,3413
12574,126,3504
12575,126,3443
12576,126,3324
12577,126,3369
12578,126,3292
12579,126,3475
12580,126,3355
12581,126,4587
12582,126,5000
12583,126,4604
12584,126,4595
12585,126,4972
12586,126,4716
12587,126,5059
12588,126,6957
12589,126,7142
12590,126,5662
12591,126,4561
12592,126,4726
12593,126,4554
12594,126,4545
12595,126,4614
12596,126,4548
12597,126,4483
12598,126,4728
12599,126,4824
12600,126,4935
12601,127,4608
12602,127,4632
12603,127,4662
12604,127,4680
12605,127,5700
12606,127,4624
12607,127,4649
12608,127,4658
12609,127,4636
12610,127,4663
12611,127,5813
12612,127,7830
12613,127,6424
12614,127,6218
12615,127,5927
12616,127,6335
12617,127,6110
12618,127,5585
12619,127,5831
12620,127,6686
12621,127,4334
12622,127,4586
12623,127,4424
12624,127,4359
12625,127,4328
12626,127,4307
12627,127,4620
12628,127,5047
12629,127,4283
12630,127,4335
12631,127,4497
12632,127,4321
12633,127,5739
12634,127,7027
12635,127,5523
12636,127,5252
12637,127,4114
12638,127,4768
12639,127,8288
12640,127,4912
12641,127,5705
12642,127,5110
12643,127,4711
12644,127,4837
12645,127,4843
12646,127,4831
12647,127,4762
12648,127,4865
12649,127,4909
12650,127,4568
12651,127,5774
12652,127,5582
12653,127,5720
12654,127,5662
12655,127,5549
12656,127,5485
12657,127,5558
12658,127,5658
12659,127,5907
12660,127,5708
12661,127,3578
12662,127,3500
12663,127,3487
12664,127,3414
12665,127,3387
12666,127,3490
12667,127,3470
12668,127,3511
12669,127,3517
12670,127,3423
12671,127,4025
12672,127,3953
12673,127,3663
12674,127,4005
12675,127,3825
12676,127,4041
12677,127,4152
12678,127,4281
12679,127,4496
12680,127,4261
12681,127,4768
12682,127,4870
12683,127,4654
12684,127,4684
12685,127,4896
12686,127,4656
12687,127,4647
12688,127,4723
12689,127,4611
12690,127,4716
12691,127,4732
12692,127,4892
12693,127,4652
12694,127,4537
12695,127,4553
12696,127,4577
12697,127,4700
12698,127,4530
12699,127,4593
12700,127,4638
12701,128,4702
12702,128,4882
12703,128,4618
12704,128,4617
12705,128,4693
12706,128,4680
12707,128,4655
12708,128,4630
12709,128,4725
12710,128,5039
12711,128,6764
12712,128,6579
12713,128,5884
12714,128,6811
12715,128,5438
12716,128,6663
12717,128,6190
12718,128,5894
12719,128,6429
12720,128,5777
12721,128,4376
12722,128,4461
12723,128,4352
12724,128,4497
12725,128,4285
12726,128,4471
12727,128,4994
12728,128,4435
12729,128,4791
12730,128,4784
12731,128,4353
12732,128,4448
12733,128,4649
12734,128,4874
12735,128,5260
12736,128,4377
12737,128,4492
12738,128,4772
12739,128,4991
12740,128,6026
12741,128,4801
12742,128,4934
12743,128,4479
12744,128,4560
12745,128,4639
12746,128,4585
12747,128,4623
12748,128,5122
12749,128,4904
12750,128,4705
12751,128,5895
12752,128,5672
12753,128,5564
12754,128,5833
12755,128,5799
12756,128,5730
12757,128,5648
12758,128,5483
12759,128,5624
12760,128,5622
12761,128,3496
12762,128,3321
12763,128,3369
12764,128,3421
12765,128,3483
12766,128,3625
12767,128,3462
12768,128,3629
12769,128,3701
12770,128,3667
12771,128,4181
12772,128,3950
12773,128,4052
12774,128,3952
12775,128,4049
12776,128,4002
12777,128,3899
12778,128,4065
12779,128,4116
12780,128,4068
12781,128,4704
12782,128,4642
12783,128,4781
12784,128,4831
12785,128,4758
12786,128,4659
12787,128,4730
12788,128,4667
12789,128,4704
12790,128,4695
12791,128,4582
12792,128,4488
12793,128,4603
12794,128,4556
12795,128,4554
12796,128,4713
12797,128,4580
12798,128,4575
12799,128,4563
12800,128,4553
12801,129,4815
12802,129,4634
12803,129,4725
12804,129,4718
12805,129,4622
12806,129,4675
12807,129,4754
12808,129,4605
12809,129,4844
12810,129,4658
12811,129,6329
12812,129,6382
12813,129,5645
12814,129,6205
12815,129,5829
12816,129,5450
12817,129,5484
12818,129,6446
12819,129,5924
12820,129,6144
12821,129,4861
12822,129,5830
12823,129,4895
12824,129,7144
12825,129,9108
12826,129,5858
12827,129,6785
12828,129,6048
12829,129,4674
12830,129,5277
12831,129,8416
12832,129,5088
12833,129,4755
12834,129,4708
12835,129,5783
12836,129,5543
12837,129,5138
12838,129,6898
12839,129,5055
12840,129,8284
12841,129,4786
12842,129,5063
12843,129,4803
12844,129,4871
12845,129,4770
12846,129,5652
12847,129,4647
12848,129,4832
12849,129,4621
12850,129,4756
12851,129,5602
12852,129,5971
12853,129,5856
12854,129,5708
12855,129,5926
12856,129,5972
12857,129,5858
12858,129,5380
12859,129,5777
12860,129,5511
12861,129,3533
12862,129,3461
12863,129,3428
12864,129,3696
12865,129,3424
12866,129,3432
12867,129,3425
12868,129,3367
12869,129,3412
12870,129,3463
12871,129,4019
12872,129,4034
12873,129,3984
12874,129,3958
12875,129,4032
12876,129,3718
12877,129,4297
12878,129,4098
12879,129,3989
12880,129,4056
12881,129,4697
12882,129,5542
12883,129,4800
12884,129,4694
12885,129,4716
12886,129,4688
12887,129,4720
12888,129,4762
12889,129,4739
12890,129,4799
12891,129,4454
12892,129,4553
12893,129,4498
12894,129,4598
12895,129,4742
12896,129,4560
12897,129,4724
12898,129,4811
12899,129,4619
12900,129,4575
12901,130,4779
12902,130,4731
12903,130,4774
12904,130,4717
12905,130,4745
12906,130,4751
12907,130,4707
12908,130,4862
12909,130,4722
12910,130,4678
12911,130,5533
12912,130,5627
12913,130,6314
12914,130,6342
12915,130,5228
12916,130,6320
12917,130,5352
12918,130,5242
12919,130,5628
12920,130,7278
12921,130,5798
12922,130,5350
12923,130,5444
12924,130,5118
12925,130,5001
12926,130,5442
12927,130,5310
12928,130,5200
12929,130,5989
12930,130,5313
12931,130,4840
12932,130,7453
12933,130,4445
12934,130,5724
12935,130,6307
12936,130,5136
12937,130,5531
12938,130,5456
12939,130,6476
12940,130,4663
12941,130,4904
12942,130,4625
12943,130,4587
12944,130,4639
12945,130,4719
12946,130,4601
12947,130,4552
12948,130,4497
12949,130,4544
12950,130,4581
12951,130,5597
12952,130,5428
12953,130,5630
12954,130,5508
12955,130,5845
12956,130,5688
12957,130,5627
12958,130,5627
12959,130,6019
12960,130,6208
12961,130,3523
12962,130,3665
12963,130,3474
12964,130,3437
12965,130,3587
12966,130,3481
12967,130,3528
12968,130,3537
12969,130,3561
12970,130,3647
12971,130,3945
12972,130,4020
12973,130,3658
12974,130,3717
12975,130,3760
12976,130,3693
12977,130,4438
12978,130,4274
12979,130,4114
12980,130,4753
12981,130,4684
12982,130,4700
12983,130,4680
12984,130,4649
12985,130,4631
12986,130,4724
12987,130,4682
12988,130,4752
12989,130,5019
12990,130,5363
12991,130,4547
12992,130,4517
12993,130,4434
12994,130,4826
12995,130,4607
12996,130,4406
12997,130,4730
12998,130,4659
12999,130,4507
13000,130,4583
13001,131,4712
13002,131,4770
13003,131,4707
13004,131,4710
13005,131,4834
13006,131,4828
13007,131,4959
13008,131,4782
13009,131,4820
13010,131,4694
13011,131,7412
13012,131,7087
13013,131,7018
13014,131,7067
13015,131,7560
13016,131,6885
13017,131,6965
13018,131,7109
13019,131,7130
13020,131,6910
13021,131,4839
13022,131,5364
13023,131,5020
13024,131,4887
13025,131,4798
13026,131,4812
13027,131,4813
13028,131,4832
13029,131,5185
13030,131,5159
13031,131,4490
13032,131,4700
13033,131,4822
13034,131,8143
13035,131,25968
13036,131,6517
13037,131,4625
13038,131,4832
13039,131,5034
13040,131,7176
13041,131,4560
13042,131,4608
13043,131,4650
13044,131,4899
13045,131,4645
13046,131,4557
13047,131,4507
13048,131,4945
13049,131,4880
13050,131,5382
13051,131,6345
13052,131,5747
13053,131,6053
13054,131,5806
13055,131,5802
13056,131,5865
13057,131,5814
13058,131,5416
13059,131,5322
13060,131,5513
13061,131,3456
13062,131,3486
13063,131,3519
13064,131,3558
13065,131,3579
13066,131,3402
13067,131,3486
13068,131,3473
13069,131,3624
13070,131,3506
13071,131,4104
13072,131,4484
13073,131,4371
13074,131,4039
13075,131,4954
13076,131,4049
13077,131,4095
13078,131,4103
13079,131,4238
13080,131,4033
13081,131,4758
13082,131,4857
13083,131,4666
13084,131,4707
13085,131,4708
13086,131,4724
13087,131,4860
13088,131,4776
13089,131,4685
13090,131,4693
13091,131,4574
13092,131,4604
13093,131,4784
13094,131,4592
13095,131,4643
13096,131,4621
13097,131,4592
13098,131,4554
13099,131,4586
13100,131,5097
13101,132,4709
13102,132,4757
13103,132,4701
13104,132,4636
13105,132,4956
13106,132,4717
13107,132,4793
13108,132,4743
13109,132,4726
13110,132,4721
13111,132,6818
13112,132,6463
13113,132,6119
13114,132,5689
13115,132,6044
13116,132,5915
13117,132,6146
13118,132,6426
13119,132,6772
13120,132,6033
13121,132,5055
13122,132,4907
13123,132,5014
13124,132,4645
13125,132,4957
13126,132,4760
13127,132,4521
13128,132,4683
13129,132,5078
13130,132,5088
13131,132,6711
13132,132,5356
13133,132,4377
13134,132,4305
13135,132,4841
13136,132,4329
13137,132,4848
13138,132,4118
13139,132,4403
13140,132,6104
13141,132,4768
13142,132,5236
13143,132,4794
13144,132,5269
13145,132,5015
13146,132,4979
13147,132,5158
13148,132,5175
13149,132,4857
13150,132,4806
13151,132,5696
13152,132,5527
13153,132,5811
13154,132,5457
13155,132,5834
13156,132,6025
13157,132,30725
13158,132,6086
13159,132,5622
13160,132,5740
13161,132,3525
13162,132,3640
13163,132,3728
13164,132,4628
13165,132,3852
13166,132,3786
13167,132,3642
13168,132,3555
13169,132,3749
13170,132,3494
13171,132,4299
13172,132,4004
13173,132,4262
13174,132,3947
13175,132,4050
13176,132,3992
13177,132,4126
13178,132,4171
13179,132,4349
13180,132,4083
13181,132,4677
13182,132,4725
13183,132,4638
13184,132,4663
13185,132,4632
13186,132,4880
13187,132,4675
13188,132,4692
13189,132,4846
13190,132,4703
13191,132,4561
13192,132,4572
13193,132,5116
13194,132,4799
13195,132,4702
13196,132,4626
13197,132,4641
13198,132,4648
13199,132,4520
13200,132,4546
13201,133,4736
13202,133,4717
13203,133,4735
13204,133,5420
13205,133,4879
13206,133,4739
13207,133,4824
13208,133,4749
13209,133,4711
13210,133,4852
13211,133,5863
13212,133,5909
13213,133,6274
13214,133,5589
13215,133,5704
13216,133,5545
13217,133,5615
13218,133,5658
13219,133,5615
13220,133,5794
13221,133,4738
13222,133,4664
13223,133,4703
13224,133,4705
13225,133,4252
13226,133,4319
13227,133,4473
13228,133,4332
13229,133,5246
13230,133,4967
13231,133,4543
13232,133,5409
13233,133,4878
13234,133,6077
13235,133,5840
13236,133,4987
13237,133,5086
13238,133,4621
13239,133,5527
13240,133,5633
13241,133,4931
13242,133,4706
13243,133,4517
13244,133,4596
13245,133,4755
13246,133,4830
13247,133,4876
13248,133,4994
13249,133,5117
13250,133,4800
13251,133,5564
13252,133,5824
13253,133,6090
13254,133,5790
13255,133,5722
13256,133,5891
13257,133,5686
13258,133,5876
13259,133,5809
13260,133,5684
13261,133,3510
13262,133,3511
13263,133,3467
13264,133,3486
13265,133,3461
13266,133,3520
13267,133,3439
13268,133,3483
13269,133,3608
13270,133,3537
13271,133,4076
13272,133,3724
13273,133,3691
13274,133,3651
13275,133,3884
13276,133,3758
13277,133,3995
13278,133,3897
13279,133,4161
13280,133,4200
13281,133,4778
13282,133,4657
13283,133,4690
13284,133,4968
13285,133,4885
13286,133,4740
13287,133,4728
13288,133,4703
13289,133,4726
13290,133,4687
13291,133,4573
13292,133,4870
13293,133,5270
13294,133,4564
13295,133,4787
13296,133,4629
13297,133,4504
13298,133,4627
13299,133,4574
13300,133,4640
13301,134,4928
13302,134,4744
13303,134,4869
13304,134,4726
13305,134,4717
13306,134,4710
13307,134,4663
13308,134,4685
13309,134,4514
13310,134,4756
13311,134,5723
13312,134,5684
13313,134,5652
13314,134,5695
13315,134,5667
13316,134,5705
13317,134,5845
13318,134,5666
13319,134,5669
13320,134,5658
13321,134,5173
13322,134,5080
13323,134,5504
13324,134,7052
13325,134,5227
13326,134,5316
13327,134,4769
13328,134,4569
13329,134,4563
13330,134,7732
13331,134,6526
13332,134,4949
13333,134,5560
13334,134,4693
13335,134,5900
13336,134,4699
13337,134,6157
13338,134,4500
13339,134,4540
13340,134,4721
13341,134,4864
13342,134,4971
13343,134,4800
13344,134,4950
13345,134,4767
13346,134,4796
13347,134,4808
13348,134,4867
13349,134,5391
13350,134,4878
13351,134,5564
13352,134,5444
13353,134,5373
13354,134,5413
13355,134,5417
13356,134,6002
13357,134,5518
13358,134,5783
13359,134,6043
13360,134,5904
13361,134,3454
13362,134,3450
13363,134,3490
13364,134,3471
13365,134,3456
13366,134,3448
13367,134,3459
13368,134,3609
13369,134,3461
13370,134,3466
13371,134,3695
13372,134,3928
13373,134,3881
13374,134,3841
13375,134,4408
13376,134,4025
13377,134,4109
13378,134,3885
13379,134,4317
13380,134,3967
13381,134,4696
13382,134,4661
13383,134,4898
13384,134,4708
13385,134,4646
13386,134,4730
13387,134,4644
13388,134,4729
13389,134,4692
13390,134,4675
13391,134,4813
13392,134,4510
13393,134,4612
13394,134,4446
13395,134,4603
13396,134,4536
13397,134,4608
13398,134,4650
13399,134,4790
13400,134,4746
13401,135,4619
13402,135,4901
13403,135,4715
13404,135,4739
13405,135,5119
13406,135,4711
13407,135,4719
13408,135,4699
13409,135,4758
13410,135,4824
13411,135,5668
13412,135,5770
13413,135,6410
13414,135,6053
13415,135,5931
13416,135,6053
13417,135,5449
13418,135,5752
13419,135,6657
13420,135,6187
13421,135,4966
13422,135,5484
13423,135,5566
13424,135,4380
13425,135,4404
13426,135,4297
13427,135,4362
13428,135,4341
13429,135,4248
13430,135,4664
13431,135,4314
13432,135,4749
13433,135,9578
13434,135,5172
13435,135,4609
13436,135,5140
13437,135,6513
13438,135,5530
13439,135,4452
13440,135,5357
13441,135,4680
13442,135,4608
13443,135,4583
13444,135,4561
13445,135,4587
13446,135,4928
13447,135,5096
13448,135,4842
13449,135,4571
13450,135,4598
13451,135,6422
13452,135,5737
13453,135,5902
13454,135,5904
13455,135,5760
13456,135,5655
13457,135,5523
13458,135,5609
13459,135,6046
13460,135,5789
13461,135,3459
13462,135,3541
13463,135,3479
13464,135,3408
13465,135,3442
13466,135,3585
13467,135,3557
13468,135,3669
13469,135,3485
13470,135,3512
13471,135,4181
13472,135,4003
13473,135,3999
13474,135,3960
13475,135,3897
13476,135,3926
13477,135,3873
13478,135,4176
13479,135,4170
13480,135,4176
13481,135,4785
13482,135,4740
13483,135,4654
13484,135,4402
13485,135,4649
13486,135,4713
13487,135,4685
13488,135,4634
13489,135,4677
13490,135,5109
13491,135,4554
13492,135,4518
13493,135,4613
13494,135,4570
13495,135,4613
13496,135,4610
13497,135,4480
13498,135,4616
13499,135,4797
13500,135,4535
13501,136,4592
13502,136,4664
13503,136,4573
13504,136,4672
13505,136,4656
13506,136,4736
13507,136,4680
13508,136,4667
13509,136,4854
13510,136,4670
13511,136,6200
13512,136,5833
13513,136,6203
13514,136,5862
13515,136,5690
13516,136,5785
13517,136,5689
13518,136,5994
13519,136,5846
13520,136,5672
13521,136,6434
13522,136,5626
13523,136,5597
13524,136,6007
13525,136,5777
13526,136,6488
13527,136,4579
13528,136,5252
13529,136,5957
13530,136,7099
13531,136,5225
13532,136,5502
13533,136,8420
13534,136,6126
13535,136,4656
13536,136,4926
13537,136,5033
13538,136,5586
13539,136,8841
13540,136,5630
13541,136,4756
13542,136,4853
13543,136,5719
13544,136,5020
13545,136,5767
13546,136,4876
13547,136,4937
13548,136,4834
13549,136,5047
13550,136,4725
13551,136,5481
13552,136,5359
13553,136,5765
13554,136,5443
13555,136,5565
13556,136,5588
13557,136,5844
13558,136,5540
13559,136,5660
13560,136,5688
13561,136,3583
13562,136,3481
13563,136,3592
13564,136,3430
13565,136,3458
13566,136,3560
13567,136,3535
13568,136,3471
13569,136,3405
13570,136,3464
13571,136,3870
13572,136,4054
13573,136,3888
13574,136,4252
13575,136,4115
13576,136,4213
13577,136,4025
13578,136,4158
13579,136,4153
13580,136,3893
13581,136,4801
13582,136,4555
13583,136,4626
13584,136,4658
13585,136,4658
13586,136,4648
13587,136,4632
13588,136,4792
13589,136,4626
13590,136,4601
13591,136,4545
13592,136,4596
13593,136,4605
13594,136,4626
13595,136,4548
13596,136,4618
13597,136,4559
13598,136,4774
13599,136,4531
13600,136,4579
13601,137,4639
13602,137,4638
13603,137,4626
13604,137,4722
13605,137,4687
13606,137,4695
13607,137,4691
13608,137,4827
13609,137,4719
13610,137,4628
13611,137,6286
13612,137,5745
13613,137,5840
13614,137,6090
13615,137,5846
13616,137,5836
13617,137,5738
13618,137,5810
13619,137,6541
13620,137,5944
13621,137,6423
13622,137,4999
13623,137,4370
13624,137,4388
13625,137,6839
13626,137,6941
13627,137,7020
13628,137,6632
13629,137,5002
13630,137,4369
13631,137,5782
13632,137,6432
13633,137,5644
13634,137,6181
13635,137,6950
13636,137,5492
13637,137,6206
13638,137,4381
13639,137,7722
13640,137,5319
13641,137,4751
13642,137,4807
13643,137,4764
13644,137,5112
13645,137,4848
13646,137,4868
13647,137,4734
13648,137,4752
13649,137,4849
13650,137,4577
13651,137,5483
13652,137,5710
13653,137,5547
13654,137,5824
13655,137,5982
13656,137,5659
13657,137,5577
13658,137,5531
13659,137,5801
13660,137,5610
13661,137,3449
13662,137,3497
13663,137,3444
13664,137,3417
13665,137,3449
13666,137,3494
13667,137,3749
13668,137,3395
13669,137,3453
13670,137,3565
13671,137,4143
13672,137,3817
13673,137,3783
13674,137,4455
13675,137,3882
13676,137,4249
13677,137,4061
13678,137,4095
13679,137,4122
13680,137,4194
13681,137,4623
13682,137,4728
13683,137,4663
13684,137,5368
13685,137,4908
13686,137,4824
13687,137,4882
13688,137,4777
13689,137,4588
13690,137,4668
13691,137,4605
13692,137,4576
13693,137,4584
13694,137,4677
13695,137,4763
13696,137,4631
13697,137,4744
13698,137,4528
13699,137,4501
13700,137,4684
13701,138,4661
13702,138,4636
13703,138,4677
13704,138,4642
13705,138,4647
13706,138,4646
13707,138,4875
13708,138,4679
13709,138,4719
13710,138,4650
13711,138,6026
13712,138,5748
13713,138,5729
13714,138,5752
13715,138,5781
13716,138,5847
13717,138,5878
13718,138,6066
13719,138,5878
13720,138,5815
13721,138,4485
13722,138,7111
13723,138,4835
13724,138,7902
13725,138,5993
13726,138,5685
13727,138,6319
13728,138,5799
13729,138,4238
13730,138,4464
13731,138,7363
13732,138,6907
13733,138,4656
13734,138,4381
13735,138,4200
13736,138,4368
13737,138,9162
13738,138,4666
13739,138,4492
13740,138,4955
13741,138,4955
13742,138,5884
13743,138,4775
13744,138,5029
13745,138,4909
13746,138,4778
13747,138,4968
13748,138,4843
13749,138,4648
13750,138,4584
13751,138,5507
13752,138,5683
13753,138,5748
13754,138,6104
13755,138,5893
13756,138,6294
13757,138,5648
13758,138,5730
13759,138,5640
13760,138,5805
13761,138,3411
13762,138,3476
13763,138,3390
13764,138,3452
13765,138,3458
13766,138,3578
13767,138,3461
13768,138,3454
13769,138,3641
13770,138,3443
13771,138,3948
13772,138,3942
13773,138,3887
13774,138,3903
13775,138,3908
13776,138,3762
13777,138,4096
13778,138,4071
13779,138,3989
13780,138,4485
13781,138,4715
13782,138,4608
13783,138,4672
13784,138,4708
13785,138,5413
13786,138,4841
13787,138,4728
13788,138,4665
13789,138,4676
13790,138,4671
13791,138,4461
13792,138,4526
13793,138,4517
13794,138,4639
13795,138,4494
13796,138,4718
13797,138,4582
13798,138,4610
13799,138,4654
13800,138,4549
13801,139,4794
13802,139,4845
13803,139,4755
13804,139,4754
13805,139,4875
13806,139,4604
13807,139,4620
13808,139,4774
13809,139,5351
13810,139,4773
13811,139,5756
13812,139,6625
13813,139,5804
13814,139,5735
13815,139,5647
13816,139,5798
13817,139,5823
13818,139,6351
13819,139,5966
13820,139,5918
13821,139,4898
13822,139,4663
13823,139,5767
13824,139,5622
13825,139,6862
13826,139,5007
13827,139,5049
13828,139,5237
13829,139,4892
13830,139,4254
13831,139,4624
13832,139,7229
13833,139,4426
13834,139,4404
13835,139,4464
13836,139,4498
13837,139,6558
13838,139,4691
13839,139,5721
13840,139,4218
13841,139,4732
13842,139,4793
13843,139,4613
13844,139,4521
13845,139,4446
13846,139,4540
13847,139,4621
13848,139,4567
13849,139,4507
13850,139,5180
13851,139,5576
13852,139,5715
13853,139,5616
13854,139,5383
13855,139,5865
13856,139,5447
13857,139,5597
13858,139,5753
13859,139,5585
13860,139,5439
13861,139,3631
13862,139,3556
13863,139,3511
13864,139,3502
13865,139,3626
13866,139,3538
13867,139,3446
13868,139,3526
13869,139,3555
13870,139,3481
13871,139,4060
13872,139,4121
13873,139,4252
13874,139,4154
13875,139,3988
13876,139,4081
13877,139,4011
13878,139,4182
13879,139,4199
13880,139,4099
13881,139,4652
13882,139,4542
13883,139,4593
13884,139,4854
13885,139,4623
13886,139,4605
13887,139,4601
13888,139,4682
13889,139,4686
13890,139,4677
13891,139,4547
13892,139,4639
13893,139,4570
13894,139,4534
13895,139,4784
13896,139,4547
13897,139,4578
13898,139,5162
13899,139,5006
13900,139,4789
13901,140,4918
13902,140,4700
13903,140,4663
13904,140,4901
13905,140,4730
13906,140,4780
13907,140,4752
13908,140,4727
13909,140,4723
13910,140,4634
13911,140,5820
13912,140,5829
13913,140,5721
13914,140,5693
13915,140,5758
13916,140,5615
13917,140,5372
13918,140,5381
13919,140,5395
13920,140,5495
13921,140,4320
13922,140,5520
13923,140,6197
13924,140,6006
13925,140,5796
13926,140,4507
13927,140,4316
13928,140,4293
13929,140,4254
13930,140,4288
13931,140,5759
13932,140,4859
13933,140,4755
13934,140,4608
13935,140,5929
13936,140,5022
13937,140,5954
13938,140,4890
13939,140,5056
13940,140,6437
13941,140,4851
13942,140,4802
13943,140,4605
13944,140,4534
13945,140,4590
13946,140,4747
13947,140,4872
13948,140,4972
13949,140,5025
13950,140,5148
13951,140,5536
13952,140,5541
13953,140,5698
13954,140,5322
13955,140,5420
13956,140,5492
13957,140,5369
13958,140,5281
13959,140,5454
13960,140,5373
13961,140,3565
13962,140,3419
13963,140,3477
13964,140,3510
13965,140,4766
13966,140,3568
13967,140,3524
13968,140,3534
13969,140,3548
13970,140,4296
13971,140,4015
13972,140,3660
13973,140,4083
13974,140,3913
13975,140,4202
13976,140,4166
13977,140,4425
13978,140,4022
13979,140,4096
13980,140,4264
13981,140,4705
13982,140,4680
13983,140,4855
13984,140,4632
13985,140,4621
13986,140,4613
13987,140,4739
13988,140,4651
13989,140,4653
13990,140,5091
13991,140,4959
13992,140,4758
13993,140,4492
13994,140,4809
13995,140,4661
13996,140,4503
13997,140,4568
13998,140,4634
13999,140,4396
14000,140,4689
14001,141,4676
14002,141,4801
14003,141,4972
14004,141,4646
14005,141,4646
14006,141,4894
14007,141,5026
14008,141,4853
14009,141,4744
14010,141,4679
14011,141,6318
14012,141,5472
14013,141,5461
14014,141,5416
14015,141,5253
14016,141,5555
14017,141,5231
14018,141,5303
14019,141,5368
14020,141,5307
14021,141,4218
14022,141,4521
14023,141,4259
14024,141,4182
14025,141,4435
14026,141,4469
14027,141,4364
14028,141,5487
14029,141,4771
14030,141,4755
14031,141,5614
14032,141,4597
14033,141,7452
14034,141,5935
14035,141,5078
14036,141,7197
14037,141,5406
14038,141,4841
14039,141,4311
14040,141,4133
14041,141,5051
14042,141,5070
14043,141,5363
14044,141,4839
14045,141,4879
14046,141,4891
14047,141,5026
14048,141,4963
14049,141,4766
14050,141,4491
14051,141,5426
14052,141,5924
14053,141,6022
14054,141,451959
14055,141,5483
14056,141,6224
14057,141,6260
14058,141,5892
14059,141,5820
14060,141,5757
14061,141,3650
14062,141,3555
14063,141,3666
14064,141,3756
14065,141,3524
14066,141,3486
14067,141,3474
14068,141,3421
14069,141,3559
14070,141,3588
14071,141,4073
14072,141,3940
14073,141,4145
14074,141,3949
14075,141,3964
14076,141,3793
14077,141,3949
14078,141,3892
14079,141,4216
14080,141,4286
14081,141,5040
14082,141,4712
14083,141,4794
14084,141,4725
14085,141,4727
14086,141,4706
14087,141,4665
14088,141,4638
14089,141,4561
14090,141,4874
14091,141,4475
14092,141,4591
14093,141,4705
14094,141,4591
14095,141,4560
14096,141,4545
14097,141,4591
14098,141,4515
14099,141,4676
14100,141,4574
14101,142,4717
14102,142,4875
14103,142,4731
14104,142,4758
14105,142,4722
14106,142,4777
14107,142,4768
14108,142,4712
14109,142,4687
14110,142,4886
14111,142,5446
14112,142,5484
14113,142,5369
14114,142,5340
14115,142,5412
14116,142,5347
14117,142,5486
14118,142,5623
14119,142,6092
14120,142,5467
14121,142,4398
14122,142,4544
14123,142,6621
14124,142,4321
14125,142,7067
14126,142,5252
14127,142,4509
14128,142,4776
14129,142,7522
14130,142,6953
14131,142,4103
14132,142,4807
14133,142,8846
14134,142,4956
14135,142,5386
14136,142,4337
14137,142,4329
14138,142,4323
14139,142,4547
14140,142,5017
14141,142,4828
14142,142,4816
14143,142,4863
14144,142,4836
14145,142,5067
14146,142,4776
14147,142,4743
14148,142,4706
14149,142,4786
14150,142,5085
14151,142,5588
14152,142,5380
14153,142,5424
14154,142,5600
14155,142,5440
14156,142,5333
14157,142,5342
14158,142,5267
14159,142,5694
14160,142,5568
14161,142,3452
